description,name,Plant_Code,sector_nam,PrimSource,Total_MW,Coal_MW,NG_MW,Crude_MW,Bio_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Geo_MW,Other_MW,source_des,tech_desc,Source,Period,geometry
,solar,58856,IPP Non-CHP,solar,5,0,0,0,,0,0,0,5,0,,,Solar = 5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-79.199444,34.816667,0.0</coordinates></Point>"
,solar,57247,Electric Utility,solar,3.5,0,0,0,,0,0,0,3.5,0,,,Solar = 3.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-117.274166,34.094167,0.0</coordinates></Point>"
,wind,57260,IPP Non-CHP,wind,150,0,0,0,,0,0,0,0,150,,,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-98.905278,27.576111,0.0</coordinates></Point>"
,wind,57261,IPP Non-CHP,wind,130,0,0,0,,0,0,0,0,130,,,Wind = 130 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-98.968333,35.855556,0.0</coordinates></Point>"
,wind,57262,IPP Non-CHP,wind,79.9,0,0,0,,0,0,0,0,79.9,,,Wind = 79.9 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-98.023889,41.880278,0.0</coordinates></Point>"
,wind,57263,IPP Non-CHP,wind,10,0,0,0,,0,0,0,0,10,,,Wind = 10 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-101.540238,35.964272,0.0</coordinates></Point>"
,wind,57264,IPP Non-CHP,wind,10,0,0,0,,0,0,0,0,10,,,Wind = 10 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-101.541363,35.924858,0.0</coordinates></Point>"
,solar,57265,Electric Utility,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-71.047171,42.300802,0.0</coordinates></Point>"
,wind,57268,IPP Non-CHP,wind,38,0,0,0,,0,0,0,0,38,,,Wind = 38 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-78.476921,40.522846,0.0</coordinates></Point>"
,wind,57259,IPP Non-CHP,wind,12.5,0,0,0,,0,0,0,0,12.5,,,Wind = 12.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-101.7653,33.5697,0.0</coordinates></Point>"
,wind,57257,Commercial Non-CHP,wind,1,0,0,0,,0,0,0,0,1,,,Wind = 1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-94.815655,43.385347,0.0</coordinates></Point>"
,wind,57258,IPP Non-CHP,wind,3.1,0,0,0,,0,0,0,0,3.1,,,Wind = 3.1 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-103.0667,34.36,0.0</coordinates></Point>"
,solar,58871,IPP Non-CHP,solar,2.9,0,0,0,,0,0,0,2.9,0,,,Solar = 2.9 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-71.041389,41.823889,0.0</coordinates></Point>"
,solar,57275,IPP Non-CHP,solar,110,0,0,0,,0,0,0,110,0,,,Solar = 110 MW,Solar Thermal with Energy Storage,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-117.36361,38.238889,0.0</coordinates></Point>"
,wind,57278,IPP Non-CHP,wind,40,0,0,0,,0,0,0,0,40,,,Wind = 40 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-97.58,42.698333,0.0</coordinates></Point>"
,solar,57280,IPP Non-CHP,solar,0.4,0,0,0,,0,0,0,0.4,0,,,Solar = 0.4 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-75.6578,39.9647,0.0</coordinates></Point>"
,wind,57282,IPP Non-CHP,wind,150,0,0,0,,0,0,0,0,150,,,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.353422,35.033725,0.0</coordinates></Point>"
,wind,57283,IPP Non-CHP,wind,60,0,0,0,,0,0,0,0,60,,,Wind = 60 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-95.9289,40.0011,0.0</coordinates></Point>"
,wind,57284,IPP Non-CHP,wind,192.3,0,0,0,,0,0,0,0,192.3,,,Wind = 192.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-88.997222,40.888611,0.0</coordinates></Point>"
,wind,57285,IPP Non-CHP,wind,48.2,0,0,0,,0,0,0,0,48.2,,,Wind = 48.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-78.28735,40.729207,0.0</coordinates></Point>"
,solar,57270,Electric Utility,solar,0.8,0,0,0,,0,0,0,0.8,0,,,Solar = 0.8 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-71.702979,42.105237,0.0</coordinates></Point>"
,wind,57274,IPP Non-CHP,wind,20,0,0,0,,0,0,0,0,20,,,Wind = 20 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-95.8844,45.8033,0.0</coordinates></Point>"
,solar,57269,Electric Utility,solar,0.8,0,0,0,,0,0,0,0.8,0,,,Solar = 0.8 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-71.092562,42.781056,0.0</coordinates></Point>"
,wind,57290,IPP Non-CHP,wind,174.3,0,0,0,,0,0,0,0,174.3,,,Wind = 174.3 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-102.8969,40.9881,0.0</coordinates></Point>"
,wind,55208,IPP Non-CHP,wind,107.2,0,0,0,,0,0,0,0,107.2,,,Wind = 107.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-96.375,44.2917,0.0</coordinates></Point>"
,wind,57291,IPP Non-CHP,wind,150,0,0,0,,0,0,0,0,150,,,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.295278,35.023889,0.0</coordinates></Point>"
,wind,57292,IPP Non-CHP,wind,150,0,0,0,,0,0,0,0,150,,,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.295278,35.023889,0.0</coordinates></Point>"
,wind,57293,IPP Non-CHP,wind,102,0,0,0,,0,0,0,0,102,,,Wind = 102 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.242222,35.008611,0.0</coordinates></Point>"
,wind,57294,IPP Non-CHP,wind,168,0,0,0,,0,0,0,0,168,,,Wind = 168 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.242222,35.008611,0.0</coordinates></Point>"
,solar,57295,IPP Non-CHP,solar,66,0,0,0,,0,0,0,66,0,,,Solar = 66 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.5047,34.7892,0.0</coordinates></Point>"
,wind,57286,Electric Utility,wind,101.2,0,0,0,,0,0,0,0,101.2,,,Wind = 101.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-99.480144,36.333803,0.0</coordinates></Point>"
,wind,57287,IPP Non-CHP,wind,74,0,0,0,,0,0,0,0,74,,,Wind = 74 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-74.878888,43.112222,0.0</coordinates></Point>"
,wind,57289,IPP Non-CHP,wind,36,0,0,0,,0,0,0,0,36,,,Wind = 36 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-94.191944,43.612222,0.0</coordinates></Point>"
,wind,55203,IPP Non-CHP,wind,5.2,0,0,0,,0,0,0,0,5.2,,,Wind = 5.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-104.824943,40.99616,0.0</coordinates></Point>"
,wind,58883,Electric Utility,wind,459.4,0,0,0,,0,0,0,0,459.4,,,Wind = 459.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-95.656111,43.080278,0.0</coordinates></Point>"
,solar,58882,Commercial Non-CHP,solar,7.5,0,0,0,,0,0,0,7.5,0,,,Solar = 7.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-74.645278,40.255833,0.0</coordinates></Point>"
,wind,58884,Electric Utility,wind,251,0,0,0,,0,0,0,0,251,,,Wind = 251 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-94.170833,42.334722,0.0</coordinates></Point>"
,wind,58872,Electric Utility,wind,205,0,0,0,,0,0,0,0,205,,,Wind = 205 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-101.554722,46.98,0.0</coordinates></Point>"
,solar,58874,IPP Non-CHP,solar,4.9,0,0,0,,0,0,0,4.9,0,,,Solar = 4.9 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-78.348333,36.27,0.0</coordinates></Point>"
,solar,58879,IPP Non-CHP,solar,4.9,0,0,0,,0,0,0,4.9,0,,,Solar = 4.9 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-78.078333,35.011944,0.0</coordinates></Point>"
,solar,58877,Electric Utility,solar,8.6,0,0,0,,0,0,0,8.6,0,,,Solar = 8.6 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-75.106389,39.793333,0.0</coordinates></Point>"
,solar,58881,Commercial Non-CHP,solar,2.9,0,0,0,,0,0,0,2.9,0,,,Solar = 2.9 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-74.581389,40.856667,0.0</coordinates></Point>"
,solar,58880,IPP Non-CHP,solar,4.9,0,0,0,,0,0,0,4.9,0,,,Solar = 4.9 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-79.559722,34.766667,0.0</coordinates></Point>"
,wind,58898,IPP Non-CHP,wind,175,0,0,0,,0,0,0,0,175,,,Wind = 175 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-88.056247,40.999169,0.0</coordinates></Point>"
,solar,58896,Commercial Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-74.551389,40.560556,0.0</coordinates></Point>"
,wind,58886,Electric Utility,wind,140.8,0,0,0,,0,0,0,0,140.8,,,Wind = 140.8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-92.966667,42.390833,0.0</coordinates></Point>"
,wind,58885,Electric Utility,wind,119.6,0,0,0,,0,0,0,0,119.6,,,Wind = 119.6 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-94.103611,41.209167,0.0</coordinates></Point>"
,solar,58889,IPP Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-122.975278,38.761389,0.0</coordinates></Point>"
,wind,58887,IPP Non-CHP,wind,5,0,0,0,,0,0,0,0,5,,,Wind = 5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-89.249722,41.660278,0.0</coordinates></Point>"
,wind,58891,IPP Non-CHP,wind,20,0,0,0,,0,0,0,0,20,,,Wind = 20 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-82.7825,43.850833,0.0</coordinates></Point>"
,solar,58890,IPP Non-CHP,solar,1.1,0,0,0,,0,0,0,1.1,0,,,Solar = 1.1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-122.479722,38.510833,0.0</coordinates></Point>"
,solar,58893,IPP Non-CHP,solar,2.4,0,0,0,,0,0,0,2.4,0,,,Solar = 2.4 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-84.543889,32.964722,0.0</coordinates></Point>"
,solar,58892,IPP Non-CHP,solar,16,0,0,0,,0,0,0,16,0,,,Solar = 16 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-84.131944,31.183889,0.0</coordinates></Point>"
,solar,58912,IPP Non-CHP,solar,1.8,0,0,0,,0,0,0,1.8,0,,,Solar = 1.8 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.044444,33.910833,0.0</coordinates></Point>"
,solar,58911,IPP Non-CHP,solar,5,0,0,0,,0,0,0,5,0,,,Solar = 5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-116.875,33.012222,0.0</coordinates></Point>"
,solar,58909,IPP Non-CHP,solar,2,0,0,0,,0,0,0,2,0,,,Solar = 2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-116.875,33.012222,0.0</coordinates></Point>"
,wind,58900,IPP Non-CHP,wind,299.7,0,0,0,,0,0,0,0,299.7,,,Wind = 299.7 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-100.847222,36.518056,0.0</coordinates></Point>"
,wind,58902,IPP Non-CHP,wind,298,0,0,0,,0,0,0,0,298,,,Wind = 298 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-97.799722,35.770278,0.0</coordinates></Point>"
,solar,58906,IPP Non-CHP,solar,2.5,0,0,0,,0,0,0,2.5,0,,,Solar = 2.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-117.001667,33.234167,0.0</coordinates></Point>"
,wind,58904,IPP Non-CHP,wind,40,0,0,0,,0,0,0,0,40,,,Wind = 40 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-79.011111,39.641111,0.0</coordinates></Point>"
,wind,58908,IPP Non-CHP,wind,50.4,0,0,0,,0,0,0,0,50.4,,,Wind = 50.4 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-84.499722,43.256944,0.0</coordinates></Point>"
,solar,58907,IPP Non-CHP,solar,5,0,0,0,,0,0,0,5,0,,,Solar = 5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-117.001667,33.234167,0.0</coordinates></Point>"
,solar,57313,Commercial Non-CHP,solar,1.2,0,0,0,,0,0,0,1.2,0,,,Solar = 1.2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.229722,34.0578,0.0</coordinates></Point>"
,wind,58927,IPP Non-CHP,wind,1.5,0,0,0,,0,0,0,0,1.5,,,Wind = 1.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-93.599444,42.208056,0.0</coordinates></Point>"
,solar,57314,Commercial Non-CHP,solar,1.2,0,0,0,,0,0,0,1.2,0,,,Solar = 1.2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.28493,33.783102,0.0</coordinates></Point>"
,solar,57311,Commercial Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.206903,34.1283,0.0</coordinates></Point>"
,wind,57299,Electric Utility,wind,111,0,0,0,,0,0,0,0,111,,,Wind = 111 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-106.160278,42.043611,0.0</coordinates></Point>"
,wind,57300,IPP Non-CHP,wind,70,0,0,0,,0,0,0,0,70,,,Wind = 70 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-79.29,39.4047,0.0</coordinates></Point>"
,solar,58913,IPP Non-CHP,solar,1.5,0,0,0,,0,0,0,1.5,0,,,Solar = 1.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.044444,33.910833,0.0</coordinates></Point>"
,wind,57301,IPP Non-CHP,wind,8,0,0,0,,0,0,0,0,8,,,Wind = 8 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-116.5603,33.8942,0.0</coordinates></Point>"
,wind,57302,IPP Non-CHP,wind,6.5,0,0,0,,0,0,0,0,6.5,,,Wind = 6.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-116.5825,33.9053,0.0</coordinates></Point>"
,solar,58915,IPP Non-CHP,solar,255,0,0,0,,0,0,0,255,0,,,Solar = 255 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-114.957912,35.889419,0.0</coordinates></Point>"
,wind,57303,IPP Non-CHP,wind,150,0,0,0,,0,0,0,0,150,,,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-100.7444,32.4375,0.0</coordinates></Point>"
,solar,58918,IPP Non-CHP,solar,1.2,0,0,0,,0,0,0,1.2,0,,,Solar = 1.2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-119.415833,36.67,0.0</coordinates></Point>"
,solar,57305,Electric Utility,solar,10,0,0,0,,0,0,0,10,0,,,Solar = 10 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-117.435277,34.550833,0.0</coordinates></Point>"
,solar,58917,Commercial Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-74.475833,40.815278,0.0</coordinates></Point>"
,solar,57306,Electric Utility,solar,8.5,0,0,0,,0,0,0,8.5,0,,,Solar = 8.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.1957,35.229635,0.0</coordinates></Point>"
,solar,58920,IPP Non-CHP,solar,1.5,0,0,0,,0,0,0,1.5,0,,,Solar = 1.5 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-120.506944,37.352222,0.0</coordinates></Point>"
,solar,57310,Commercial Non-CHP,solar,1.3,0,0,0,,0,0,0,1.3,0,,,Solar = 1.3 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.241405,33.794283,0.0</coordinates></Point>"
,solar,58919,IPP Non-CHP,solar,1.3,0,0,0,,0,0,0,1.3,0,,,Solar = 1.3 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-121.669722,39.291667,0.0</coordinates></Point>"
,wind,58940,IPP Non-CHP,wind,10,0,0,0,,0,0,0,0,10,,,Wind = 10 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-103.865,33.013889,0.0</coordinates></Point>"
,wind,57325,IPP Non-CHP,wind,217.5,0,0,0,,0,0,0,0,217.5,,,Wind = 217.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-88.8867,41.7678,0.0</coordinates></Point>"
,wind,58939,IPP Non-CHP,wind,5,0,0,0,,0,0,0,0,5,,,Wind = 5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-103.855833,33.029444,0.0</coordinates></Point>"
,wind,57326,IPP Non-CHP,wind,49.5,0,0,0,,0,0,0,0,49.5,,,Wind = 49.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-101.9005,35.9454,0.0</coordinates></Point>"
,solar,58943,IPP Non-CHP,solar,20,0,0,0,,0,0,0,20,0,,,Solar = 20 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-77.711389,36.441944,0.0</coordinates></Point>"
,wind,57327,IPP Non-CHP,wind,200,0,0,0,,0,0,0,0,200,,,Wind = 200 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-105.7872,42.9258,0.0</coordinates></Point>"
,solar,58942,IPP Non-CHP,solar,2.8,0,0,0,,0,0,0,2.8,0,,,Solar = 2.8 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-86.301111,39.763056,0.0</coordinates></Point>"
,wind,57315,IPP Non-CHP,wind,246,0,0,0,,0,0,0,0,246,,,Wind = 246 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-103.67814,39.421787,0.0</coordinates></Point>"
,wind,58932,IPP Non-CHP,wind,1.5,0,0,0,,0,0,0,0,1.5,,,Wind = 1.5 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-92.4425,42.161389,0.0</coordinates></Point>"
,solar,57317,IPP Non-CHP,solar,35,0,0,0,,0,0,0,35,0,,,Solar = 35 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-105.927622,37.694535,0.0</coordinates></Point>"
,solar,57318,IPP Non-CHP,solar,20,0,0,0,,0,0,0,20,0,,,Solar = 20 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-111.484011,33.160601,0.0</coordinates></Point>"
,solar,58935,IPP Non-CHP,solar,1.9,0,0,0,,0,0,0,1.9,0,,,Solar = 1.9 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-73.203889,44.139444,0.0</coordinates></Point>"
,wind,57319,IPP Non-CHP,wind,50,0,0,0,,0,0,0,0,50,,,Wind = 50 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-120.3039,45.9192,0.0</coordinates></Point>"
,solar,58934,IPP Non-CHP,solar,2.9,0,0,0,,0,0,0,2.9,0,,,Solar = 2.9 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-71.941944,42.599444,0.0</coordinates></Point>"
,wind,57320,IPP Non-CHP,wind,151.2,0,0,0,,0,0,0,0,151.2,,,Wind = 151.2 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-120.2355,45.9215,0.0</coordinates></Point>"
,solar,58937,IPP Non-CHP,solar,2,0,0,0,,0,0,0,2,0,,,Solar = 2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-72.030833,42.586389,0.0</coordinates></Point>"
,solar,57321,IPP Non-CHP,solar,1.2,0,0,0,,0,0,0,1.2,0,,,Solar = 1.2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-80.601111,36.476667,0.0</coordinates></Point>"
,solar,58936,IPP Non-CHP,solar,2.4,0,0,0,,0,0,0,2.4,0,,,Solar = 2.4 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-71.265833,42.117222,0.0</coordinates></Point>"
,solar,57323,IPP Non-CHP,solar,3.2,0,0,0,,0,0,0,3.2,0,,,Solar = 3.2 MW,Solar Thermal without Energy Storage,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-118.135,34.7306,0.0</coordinates></Point>"
,wind,58938,IPP Non-CHP,wind,150,0,0,0,,0,0,0,0,150,,,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-97.269722,34.446111,0.0</coordinates></Point>"
,solar,58952,IPP Non-CHP,solar,4.8,0,0,0,,0,0,0,4.8,0,,,Solar = 4.8 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-78.835833,34.302778,0.0</coordinates></Point>"
,solar,57337,IPP Non-CHP,solar,10,0,0,0,,0,0,0,10,0,,,Solar = 10 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-75.504444,39.183611,0.0</coordinates></Point>"
,solar,58954,IPP Non-CHP,solar,1,0,0,0,,0,0,0,1,0,,,Solar = 1 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-121.163889,38.643611,0.0</coordinates></Point>"
,solar,57338,IPP Non-CHP,solar,20,0,0,0,,0,0,0,20,0,,,Solar = 20 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-106.673333,31.792778,0.0</coordinates></Point>"
,solar,58953,IPP Non-CHP,solar,2.7,0,0,0,,0,0,0,2.7,0,,,Solar = 2.7 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-86.3,39.766944,0.0</coordinates></Point>"
,solar,57341,Electric Utility,solar,1.7,0,0,0,,0,0,0,1.7,0,,,Solar = 1.7 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-74.399511,40.494804,0.0</coordinates></Point>"
,solar,58956,IPP Non-CHP,solar,4.8,0,0,0,,0,0,0,4.8,0,,,Solar = 4.8 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-79.195833,34.943889,0.0</coordinates></Point>"
,wind,57342,IPP Non-CHP,wind,150,0,0,0,,0,0,0,0,150,,,Wind = 150 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-89.046666,40.590833,0.0</coordinates></Point>"
,solar,58955,IPP Non-CHP,solar,4.8,0,0,0,,0,0,0,4.8,0,,,Solar = 4.8 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-78.377222,36.276111,0.0</coordinates></Point>"
,solar,57330,IPP Non-CHP,solar,1.2,0,0,0,,0,0,0,1.2,0,,,Solar = 1.2 MW,Solar Photovoltaic,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-75.4375,38.993056,0.0</coordinates></Point>"
,solar,57331,IPP Non-CHP,solar,250,0,0,0,,0,0,0,250,0,,,Solar = 250 MW,Solar Thermal without Energy Storage,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-117.323611,35.011111,0.0</coordinates></Point>"
,wind,57332,Electric Utility,wind,227,0,0,0,,0,0,0,0,227,,,Wind = 227 MW,Onshore Wind Turbine,"EIA-860, EIA-860M and EIA-923",201603,"<Point><coordinates>-98.722222,36.035,0.0</coordinates></Point>"
